id,genre,artist,song,year,youtube search
771,Southern Hip Hop,The Geto Boys,The Geto Boys,(1990),https://www.youtube.com/results?search_query=The%20Geto%20Boys-The%20Geto%20Boys
772,Dirty South,UGK,Ridin' Dirty,(1996),https://www.youtube.com/results?search_query=UGK-Ridin%26%23x27%3B%20Dirty
773,Chopped and Screwed,DJ Screw,Bigtyme - Volume 2 - All Screwed Up,(1995),https://www.youtube.com/results?search_query=DJ%20Screw-Bigtyme%20-%20Volume%202%20-%20All%20Screwed%20Up
774,Country Rap,Bubba Sparxxx,Deliverance,(2003),https://www.youtube.com/results?search_query=Bubba%20Sparxxx-Deliverance
775,Bounce,D.J. Jimi,It's Jimi,(1992),https://www.youtube.com/results?search_query=D.J.%20Jimi-It%26%23x27%3Bs%20Jimi
776,Crunk,Tear da Club Up Thugs,CrazyNDaLazDayz,(1999),https://www.youtube.com/results?search_query=Tear%20da%20Club%20Up%20Thugs-CrazyNDaLazDayz
777,Trap Rap,Young Jeezy,Let's Get It - Thug Motivation 101,(2005),https://www.youtube.com/results?search_query=Young%20Jeezy-Let%26%23x27%3Bs%20Get%20It%20-%20Thug%20Motivation%20101
778,Cloud Rap,Lil B,6 Kiss,(2009),https://www.youtube.com/results?search_query=Lil%20B-6%20Kiss
779,Emo Rap,Bones,Scumbag,(2013),https://www.youtube.com/results?search_query=Bones-Scumbag
780,Hardcore Hip Hop,L.L. Cool J,Radio,(1985),https://www.youtube.com/results?search_query=L.L.%20Cool%20J-Radio
781,Boom Bap,Eric B. & Rakim,Paid In Full,(1987),https://www.youtube.com/results?search_query=Eric%20B.%20%26amp%3B%20Rakim-Paid%20In%20Full
782,Gangsta Rap,N.W.A,Straight Outta Compton,(1988),https://www.youtube.com/results?search_query=N.W.A-Straight%20Outta%20Compton
783,Memphis Rap,Triple Six Mafia,Underground - Volume 1,(1991-1994),https://www.youtube.com/results?search_query=Triple%20Six%20Mafia-Underground%20-%20Volume%201
784,Horrorcore,Gravediggaz,6 Feet Deep,(1994),https://www.youtube.com/results?search_query=Gravediggaz-6%20Feet%20Deep
785,Pop Rap,M.C. Hammer,Please Hammer Don't Hurt 'Em,(1990),https://www.youtube.com/results?search_query=M.C.%20Hammer-Please%20Hammer%20Don%26%23x27%3Bt%20Hurt%20%26%23x27%3BEm
786,Midwest Hip Hop,Bone Thugs_N_Harmony,E. 1999 Eternal,(1995),https://www.youtube.com/results?search_query=Bone%20Thugs_N_Harmony-E.%201999%20Eternal
787,Midwest Hip Hop,Kanye West,The College Dropout,(2004),https://www.youtube.com/results?search_query=Kanye%20West-The%20College%20Dropout
788,UK Hip Hop,Stereo MC's,Supernatural,(1990),https://www.youtube.com/results?search_query=Stereo%20MC%26%23x27%3Bs-Supernatural
789,Latin Rap,Tiro de Gracia,Ser hümano!!,(1997),https://www.youtube.com/results?search_query=Tiro%20de%20Gracia-Ser%20h%C3%BCmano%21%21
790,Instrumental Hip Hop,DJ Shadow,What Does Your Soul Look Like,(1994),https://www.youtube.com/results?search_query=DJ%20Shadow-What%20Does%20Your%20Soul%20Look%20Like
791,Instrumental Hip Hop,Avalanches,Since I Left You,(2000),https://www.youtube.com/results?search_query=Avalanches-Since%20I%20Left%20You
792,Illbient,DJ Spooky,Songs of a Dead Dreamer,(1996),https://www.youtube.com/results?search_query=DJ%20Spooky-Songs%20of%20a%20Dead%20Dreamer
793,Glitch Hop,Prefuse 73,Vocal Studies + Uprock Narratives,(2001),https://www.youtube.com/results?search_query=Prefuse%2073-Vocal%20Studies%20%2B%20Uprock%20Narratives
794,Neurohop,KOAN Sound,Funk Blaster,(2011),https://www.youtube.com/results?search_query=KOAN%20Sound-Funk%20Blaster
795,Abstract Hip Hop,The Freestyle Fellowship,To Whom It May Concern...,(1991),https://www.youtube.com/results?search_query=The%20Freestyle%20Fellowship-To%20Whom%20It%20May%20Concern...
796,Experimental Hip Hop,Rammellzee vs. K_Rob,Beat Bop,(1983),https://www.youtube.com/results?search_query=Rammellzee%20vs.%20K_Rob-Beat%20Bop
797,Experimental Hip Hop,Divine Styler,Spiral Walls Containing Autumns of Light,(1992),https://www.youtube.com/results?search_query=Divine%20Styler-Spiral%20Walls%20Containing%20Autumns%20of%20Light
798,Industrial Hip Hop,The Beatnigs,The Beatnigs,(1988),https://www.youtube.com/results?search_query=The%20Beatnigs-The%20Beatnigs
799,Industrial Hip Hop,Dälek,Negro Necro Nekros,(1998),https://www.youtube.com/results?search_query=D%C3%A4lek-Negro%20Necro%20Nekros
800,Rock & Roll,Wynonie Harris,Bloodshot Eyes - The Best Of,(1947-1954),https://www.youtube.com/results?search_query=Wynonie%20Harris-Bloodshot%20Eyes%20-%20The%20Best%20Of
801,Surf Rock,Santo & Johnny,Santo & Johnny,(1959),https://www.youtube.com/results?search_query=Santo%20%26amp%3B%20Johnny-Santo%20%26amp%3B%20Johnny
802,Pop Rock,The Beatles,A Hard Day's Night,(1964),https://www.youtube.com/results?search_query=The%20Beatles-A%20Hard%20Day%26%23x27%3Bs%20Night
803,Baroque Pop,The Beach Boys,The Beach Boys Today!,(1965),https://www.youtube.com/results?search_query=The%20Beach%20Boys-The%20Beach%20Boys%20Today%21
804,Power Pop,Badfinger,Magic Christian Music,(1969),https://www.youtube.com/results?search_query=Badfinger-Magic%20Christian%20Music
805,Garage Rock,The Fabulous Wailers,At the Castle,(1962),https://www.youtube.com/results?search_query=The%20Fabulous%20Wailers-At%20the%20Castle
806,British Rhythm & Blues,The Rolling Stones,Around and Around,(1964),https://www.youtube.com/results?search_query=The%20Rolling%20Stones-Around%20and%20Around
807,Blues Rock,The Rolling Stones,The Rolling Stones,(1964),https://www.youtube.com/results?search_query=The%20Rolling%20Stones-The%20Rolling%20Stones
808,Southern Rock,The Allman Brothers Band,The Allman Brothers Band,(1969),https://www.youtube.com/results?search_query=The%20Allman%20Brothers%20Band-The%20Allman%20Brothers%20Band
809,Folk Rock,The Byrds,Mr. Tambourine Man,(1965),https://www.youtube.com/results?search_query=The%20Byrds-Mr.%20Tambourine%20Man
810,Psychedelic Rock,The 13th Floor Elevators,The Psychedelic Sounds Of,(1966),https://www.youtube.com/results?search_query=The%2013th%20Floor%20Elevators-The%20Psychedelic%20Sounds%20Of
811,Psychedelic Rock,The United States of America,The United States of America,(1968),https://www.youtube.com/results?search_query=The%20United%20States%20of%20America-The%20United%20States%20of%20America
812,Acid Rock,The Jimi Hendrix Experience,Are You Experienced,(1967),https://www.youtube.com/results?search_query=The%20Jimi%20Hendrix%20Experience-Are%20You%20Experienced
813,Psychedelic Pop,The Beatles,Revolver,(1966),https://www.youtube.com/results?search_query=The%20Beatles-Revolver
814,Progressive Pop,The Beach Boys,Smiley Smile,(1967),https://www.youtube.com/results?search_query=The%20Beach%20Boys-Smiley%20Smile
815,Heavy Psych,Blue Cheer,Vincebus Eruptum,(1968),https://www.youtube.com/results?search_query=Blue%20Cheer-Vincebus%20Eruptum
816,Hard Rock,Steppenwolf,Steppenwolf,(1968),https://www.youtube.com/results?search_query=Steppenwolf-Steppenwolf
817,Heavy Metal,Deep Purple,In Rock,(1970),https://www.youtube.com/results?search_query=Deep%20Purple-In%20Rock
818,AOR,Boston,Boston,(1976),https://www.youtube.com/results?search_query=Boston-Boston
819,Glam Rock,David Bowie,The Man Who Sold the World,(1970),https://www.youtube.com/results?search_query=David%20Bowie-The%20Man%20Who%20Sold%20the%20World
820,Progressive Rock,The Nice,The Thoughts Of Emerlist Davjack,(1967),https://www.youtube.com/results?search_query=The%20Nice-The%20Thoughts%20Of%20Emerlist%20Davjack
821,Neo_Prog,Marillion,Script for a Jester's Tear,(1983),https://www.youtube.com/results?search_query=Marillion-Script%20for%20a%20Jester%26%23x27%3Bs%20Tear
822,Krautrock,Hapshash & The Coloured Coat,Featuring the Human Host and the Heavy Metal Kids,(1967),https://www.youtube.com/results?search_query=Hapshash%20%26amp%3B%20The%20Coloured%20Coat-Featuring%20the%20Human%20Host%20and%20the%20Heavy%20Metal%20Kids
823,Jam Band,The Grateful Dead,Live - Dead,(1969),https://www.youtube.com/results?search_query=The%20Grateful%20Dead-Live%20-%20Dead
824,Space Rock,Hawkwind,Hawkwind,(1970),https://www.youtube.com/results?search_query=Hawkwind-Hawkwind
825,Jazz_Rock,The Mothers of Invention,Absolutely Free,(1967),https://www.youtube.com/results?search_query=The%20Mothers%20of%20Invention-Absolutely%20Free
826,Avant_Prog,The Mothers of Invention,Uncle Meat,(1969),https://www.youtube.com/results?search_query=The%20Mothers%20of%20Invention-Uncle%20Meat
827,Avant_Prog,Henry Cow,In Praise of Learning,(1975),https://www.youtube.com/results?search_query=Henry%20Cow-In%20Praise%20of%20Learning
828,Brutal Prog,Ruins,1986-1992,(1986-1992),https://www.youtube.com/results?search_query=Ruins-1986-1992
829,Zeuhl,Magma,Magma,(1970),https://www.youtube.com/results?search_query=Magma-Magma
830,Heavy Metal,Black Sabbath,Black Sabbath,(1970),https://www.youtube.com/results?search_query=Black%20Sabbath-Black%20Sabbath
831,Heavy Metal,Judas Priest,Sad Wings of Destiny,(1976),https://www.youtube.com/results?search_query=Judas%20Priest-Sad%20Wings%20of%20Destiny
832,NWOBHM,Iron Maiden,Iron Maiden,(1980),https://www.youtube.com/results?search_query=Iron%20Maiden-Iron%20Maiden
833,Speed Metal,Venom,Welcome to Hell,(1981),https://www.youtube.com/results?search_query=Venom-Welcome%20to%20Hell
834,Thrash Metal,Metallica,Kill 'Em All,(1983),https://www.youtube.com/results?search_query=Metallica-Kill%20%26%23x27%3BEm%20All
835,Glam Metal,Mötley Crüe,Too Fast for Love,(1981),https://www.youtube.com/results?search_query=M%C3%B6tley%20Cr%C3%BCe-Too%20Fast%20for%20Love
836,Power Metal,Helloween,Walls of Jericho,(1985),https://www.youtube.com/results?search_query=Helloween-Walls%20of%20Jericho
837,Progressive Metal,Fates Warning,The Spectre Within,(1985),https://www.youtube.com/results?search_query=Fates%20Warning-The%20Spectre%20Within
838,Djent,Meshuggah,Destroy Erase Improve,(1995),https://www.youtube.com/results?search_query=Meshuggah-Destroy%20Erase%20Improve
839,Folk Metal,Skyclad,A Burnt Offering for the Bone Idol,(1992),https://www.youtube.com/results?search_query=Skyclad-A%20Burnt%20Offering%20for%20the%20Bone%20Idol
840,Doom Metal,Witchfinder General,Death Penalty,(1982),https://www.youtube.com/results?search_query=Witchfinder%20General-Death%20Penalty
841,Sludge Metal,Melvins,Gluey Porch Treatments,(1986),https://www.youtube.com/results?search_query=Melvins-Gluey%20Porch%20Treatments
842,Atmospheric Sludge Metal,Neurosis,Souls at Zero,(1992),https://www.youtube.com/results?search_query=Neurosis-Souls%20at%20Zero
843,Stoner Metal,Sleep,Holy Mountain,(1992),https://www.youtube.com/results?search_query=Sleep-Holy%20Mountain
844,Drone Metal,Earth,Extra_Capsular Extraction,(1991),https://www.youtube.com/results?search_query=Earth-Extra_Capsular%20Extraction
845,Black Metal,Bathory,Bathory,(1984),https://www.youtube.com/results?search_query=Bathory-Bathory
846,Atmospheric Black Metal,Burzum,Hvis lyset tar oss,(1992),https://www.youtube.com/results?search_query=Burzum-Hvis%20lyset%20tar%20oss
847,Death Metal,Possessed,Seven Churches,(1985),https://www.youtube.com/results?search_query=Possessed-Seven%20Churches
848,Brutal Death Metal,Suffocation,Effigy of the Forgotten,(1991),https://www.youtube.com/results?search_query=Suffocation-Effigy%20of%20the%20Forgotten
849,Groove Metal,Pantera,Cowboys From Hell,(1990),https://www.youtube.com/results?search_query=Pantera-Cowboys%20From%20Hell
850,Proto_Punk,The Stooges,The Stooges,(1969),https://www.youtube.com/results?search_query=The%20Stooges-The%20Stooges
851,Punk Rock,Ramones,Ramones,(1976),https://www.youtube.com/results?search_query=Ramones-Ramones
852,Anarcho_Punk,Crass,The Feeding of the Five Thousand,(1979),https://www.youtube.com/results?search_query=Crass-The%20Feeding%20of%20the%20Five%20Thousand
853,Crust Punk,Amebix,Arise!,(1985),https://www.youtube.com/results?search_query=Amebix-Arise%21
854,Grunge,Various,Deep Six,(1986),https://www.youtube.com/results?search_query=Various-Deep%20Six
855,New Wave,Blondie,Blondie,(1976),https://www.youtube.com/results?search_query=Blondie-Blondie
856,Synthpop,Gary Numan,The Pleasure Principle,(1979),https://www.youtube.com/results?search_query=Gary%20Numan-The%20Pleasure%20Principle
857,Neue Deutsche Welle,Fehlfarben,Monarchie und Alltag,(1980),https://www.youtube.com/results?search_query=Fehlfarben-Monarchie%20und%20Alltag
858,New Romantic,Visage,Visage,(1980),https://www.youtube.com/results?search_query=Visage-Visage
859,Sophisti_Pop,Roxy Music,Avalon,(1982),https://www.youtube.com/results?search_query=Roxy%20Music-Avalon
860,Hardcore Punk,Black Flag,The First Four Years,(1978-1981),https://www.youtube.com/results?search_query=Black%20Flag-The%20First%20Four%20Years
861,Japanese Hardcore,The Stalin,虫 (Mushi),(1983),https://www.youtube.com/results?search_query=The%20Stalin-%E8%99%AB%20%28Mushi%29
862,Noisecore,Sieg Heil,First Demo Tracks,(1984),https://www.youtube.com/results?search_query=Sieg%20Heil-First%20Demo%20Tracks
863,Thrashcore,D.R.I.,Dirty Rotten EP,(1982),https://www.youtube.com/results?search_query=D.R.I.-Dirty%20Rotten%20EP
864,Powerviolence,Infest,Slave,(1988),https://www.youtube.com/results?search_query=Infest-Slave
865,Grindcore,Repulsion,Horrified,(1986),https://www.youtube.com/results?search_query=Repulsion-Horrified
866,Cybergrind,Agoraphobic Nosebleed,Agoraphobic Nosebleed,(1997),https://www.youtube.com/results?search_query=Agoraphobic%20Nosebleed-Agoraphobic%20Nosebleed
867,Metalcore,Integrity,Those Who Fear Tomorrow,(1991),https://www.youtube.com/results?search_query=Integrity-Those%20Who%20Fear%20Tomorrow
868,Mathcore,Deadguy,Fixation on a Coworker,(1995),https://www.youtube.com/results?search_query=Deadguy-Fixation%20on%20a%20Coworker
869,Melodic Metalcore,Undying,The Whispered Lies of Angels,(2000),https://www.youtube.com/results?search_query=Undying-The%20Whispered%20Lies%20of%20Angels
870,Post_Punk,Pere Ubu,The Hearpen Singles,(1975-1977),https://www.youtube.com/results?search_query=Pere%20Ubu-The%20Hearpen%20Singles
871,Gothic Rock,Bauhaus,In the Flat Field,(1980),https://www.youtube.com/results?search_query=Bauhaus-In%20the%20Flat%20Field
872,Dance_Punk,Lizzy Mercier Descloux,Press Color,(1979),https://www.youtube.com/results?search_query=Lizzy%20Mercier%20Descloux-Press%20Color
873,Alternative Dance,New Order,1981-1982,(1982),https://www.youtube.com/results?search_query=New%20Order-1981-1982
874,Industrial Rock,Scraping Foetus Off the Wheel,Hole,(1984),https://www.youtube.com/results?search_query=Scraping%20Foetus%20Off%20the%20Wheel-Hole
875,Coldwave,Various,So Young But So Cold - Underground French Music,(1977-1983),https://www.youtube.com/results?search_query=Various-So%20Young%20But%20So%20Cold%20-%20Underground%20French%20Music
876,Darkwave,R.L. Crutchfield's Dark Day,Exterminating Angel,(1980),https://www.youtube.com/results?search_query=R.L.%20Crutchfield%26%23x27%3Bs%20Dark%20Day-Exterminating%20Angel
877,Ethereal Wave,Cocteau Twins,Garlands,(1982),https://www.youtube.com/results?search_query=Cocteau%20Twins-Garlands
878,Dream Pop,Cocteau Twins,Treasure,(1984),https://www.youtube.com/results?search_query=Cocteau%20Twins-Treasure
879,Ambient Pop,Pale Cocoon,繭 (Cocoon),(1984),https://www.youtube.com/results?search_query=Pale%20Cocoon-%E7%B9%AD%20%28Cocoon%29
880,No Wave,Various,No New York,(1978),https://www.youtube.com/results?search_query=Various-No%20New%20York
881,Noise Rock,The Birthday Party,The Birthday Party,(1980),https://www.youtube.com/results?search_query=The%20Birthday%20Party-The%20Birthday%20Party
882,Noise Pop,The Jesus and Mary Chain,Psychocandy,(1985),https://www.youtube.com/results?search_query=The%20Jesus%20and%20Mary%20Chain-Psychocandy
883,Shoegaze,My Bloody Valentine,You Made Me Realise,(1988),https://www.youtube.com/results?search_query=My%20Bloody%20Valentine-You%20Made%20Me%20Realise
884,Neo_Psychedelia,The Soft Boys,A Can of Bees,(1979),https://www.youtube.com/results?search_query=The%20Soft%20Boys-A%20Can%20of%20Bees
885,Post_Hardcore,Minutemen,My First Bells,(1980-1983),https://www.youtube.com/results?search_query=Minutemen-My%20First%20Bells
886,Emocore,Rites of Spring,Rites of Spring,(1985),https://www.youtube.com/results?search_query=Rites%20of%20Spring-Rites%20of%20Spring
887,Midwest Emo,Cap'n Jazz,"Burritos, Inspiration Point, ...",(1995),https://www.youtube.com/results?search_query=Cap%26%23x27%3Bn%20Jazz-Burritos%2C%20Inspiration%20Point%2C%20...
888,Screamo,Heroin,Heroin,(1991-1993),https://www.youtube.com/results?search_query=Heroin-Heroin
889,Math Rock,Don Caballero,Singles Breaking Up - Volume 1,(1992-1997),https://www.youtube.com/results?search_query=Don%20Caballero-Singles%20Breaking%20Up%20-%20Volume%201
890,Jangle Pop,Orange Juice,The Glasgow School,(1978-1981),https://www.youtube.com/results?search_query=Orange%20Juice-The%20Glasgow%20School
891,Indie Pop,The Go_Betweens,The Lost Album,(1978-1979),https://www.youtube.com/results?search_query=The%20Go_Betweens-The%20Lost%20Album
892,Twee Pop,Dolly Mixture,Demonstration Tapes,(1978-1983),https://www.youtube.com/results?search_query=Dolly%20Mixture-Demonstration%20Tapes
893,Chamber Pop,Tindersticks,Tindersticks,(1993),https://www.youtube.com/results?search_query=Tindersticks-Tindersticks
894,Indietronica,Trembling Blue Stars,Her Handwriting,(1996),https://www.youtube.com/results?search_query=Trembling%20Blue%20Stars-Her%20Handwriting
895,Alternative Rock,R.E.M.,Murmur,(1983),https://www.youtube.com/results?search_query=R.E.M.-Murmur
896,Indie Rock,Dinosaur,Dinosaur,(1985),https://www.youtube.com/results?search_query=Dinosaur-Dinosaur
897,Slowcore,American Music Club,The Restless Stranger,(1985),https://www.youtube.com/results?search_query=American%20Music%20Club-The%20Restless%20Stranger
898,Post_Rock,Bark Psychosis,Independency,(1989-1992),https://www.youtube.com/results?search_query=Bark%20Psychosis-Independency
899,Alternative Metal,Faith No More,The Real Thing,(1989),https://www.youtube.com/results?search_query=Faith%20No%20More-The%20Real%20Thing
900,Garage House,Larry Levan,Live at Paradise Garage,(1979),https://www.youtube.com/results?search_query=Larry%20Levan-Live%20at%20Paradise%20Garage
901,Garage House,Various,The Garage Sound - Volume 3 - The Third Generation,(1991),https://www.youtube.com/results?search_query=Various-The%20Garage%20Sound%20-%20Volume%203%20-%20The%20Third%20Generation
902,Chicago House,Frankie Knuckles,Presents His Greatest Hits From Trax,(1985-1987),https://www.youtube.com/results?search_query=Frankie%20Knuckles-Presents%20His%20Greatest%20Hits%20From%20Trax
903,Acid House,Phuture,Acid Tracks - Phuture Jacks - Your Only Friend,(1985-1987),https://www.youtube.com/results?search_query=Phuture-Acid%20Tracks%20-%20Phuture%20Jacks%20-%20Your%20Only%20Friend
904,House,M_A_R_R_S,Pump Up the Volume,(1987),https://www.youtube.com/results?search_query=M_A_R_R_S-Pump%20Up%20the%20Volume
905,Hip House,The Beatmasters,Rok da House,(1987),https://www.youtube.com/results?search_query=The%20Beatmasters-Rok%20da%20House
906,Euro House,Technotronic,Pump Up The Jam,(1989),https://www.youtube.com/results?search_query=Technotronic-Pump%20Up%20The%20Jam
907,Eurodance,Snap!,Rhythm Is a Dancer,(1992),https://www.youtube.com/results?search_query=Snap%21-Rhythm%20Is%20a%20Dancer
908,Hard House,2 Unlimited,Get Ready for This,(1992),https://www.youtube.com/results?search_query=2%20Unlimited-Get%20Ready%20for%20This
909,Bubblegum Dance,Aqua,Aquarium,(1997),https://www.youtube.com/results?search_query=Aqua-Aquarium
910,Deep House,Fingers Inc.,Can You Feel It,(1988),https://www.youtube.com/results?search_query=Fingers%20Inc.-Can%20You%20Feel%20It
911,Tribal House,Yothu Yindi,Treaty (The Filthy Lucre Remix),(1991),https://www.youtube.com/results?search_query=Yothu%20Yindi-Treaty%20%28The%20Filthy%20Lucre%20Remix%29
912,Funky House,The Bucketheads,The Bomb! (These Sounds Fall Into My Mind),(1995),https://www.youtube.com/results?search_query=The%20Bucketheads-The%20Bomb%21%20%28These%20Sounds%20Fall%20Into%20My%20Mind%29
913,French House,Daft Punk,Homework,(1993-1996),https://www.youtube.com/results?search_query=Daft%20Punk-Homework
914,Nu_Disco,Deep Sensation,"Somehow, Somewhere (There's a Soul Heaven)",(1998),https://www.youtube.com/results?search_query=Deep%20Sensation-Somehow%2C%20Somewhere%20%28There%26%23x27%3Bs%20a%20Soul%20Heaven%29
915,Progressive House,Leftfield,Not Forgotten,(1990),https://www.youtube.com/results?search_query=Leftfield-Not%20Forgotten
916,Tech House,Herbert,100 lbs,(1996),https://www.youtube.com/results?search_query=Herbert-100%20lbs
917,Microhouse,Isolée,Beau mot plage,(1998),https://www.youtube.com/results?search_query=Isol%C3%A9e-Beau%20mot%20plage
918,Balearic Beat,Various,Classic Balearic Mastercuts,(1996),https://www.youtube.com/results?search_query=Various-Classic%20Balearic%20Mastercuts
919,Ambient House,State 808,Pacific,(1989),https://www.youtube.com/results?search_query=State%20808-Pacific
920,Ghetto House,Cajmere,Percolator,(1992),https://www.youtube.com/results?search_query=Cajmere-Percolator
921,Ghettotech,DJ Assault,Jungle Love,(1997),https://www.youtube.com/results?search_query=DJ%20Assault-Jungle%20Love
922,Baltimore Club,DJ Booman,To 'da Rhythm,(1995),https://www.youtube.com/results?search_query=DJ%20Booman-To%20%26%23x27%3Bda%20Rhythm
923,Juke,RP Boo,Baby Come On,(1997),https://www.youtube.com/results?search_query=RP%20Boo-Baby%20Come%20On
924,Footwork,Various,Bangs & Works - Volume 1 - A Chicago Footwork Compilation,(2010),https://www.youtube.com/results?search_query=Various-Bangs%20%26amp%3B%20Works%20-%20Volume%201%20-%20A%20Chicago%20Footwork%20Compilation
925,Electro House,Mr. Oizo,M_Seq,(1998),https://www.youtube.com/results?search_query=Mr.%20Oizo-M_Seq
926,Fidget House,Justice,Waters of Nazareth,(2005),https://www.youtube.com/results?search_query=Justice-Waters%20of%20Nazareth
927,Dutch House,Sidney Samson,Riverside,(2009),https://www.youtube.com/results?search_query=Sidney%20Samson-Riverside
928,Complextro,Feed Me,Feed Me's Big Adventure,(2010),https://www.youtube.com/results?search_query=Feed%20Me-Feed%20Me%26%23x27%3Bs%20Big%20Adventure
929,Synthwave,Kavinsky,1986,(2007),https://www.youtube.com/results?search_query=Kavinsky-1986
930,Detroit Techno,Cybotron,Enter,(1983),https://www.youtube.com/results?search_query=Cybotron-Enter
931,Techno,Orbital,Work,(1989-2002),https://www.youtube.com/results?search_query=Orbital-Work
932,Acid Techno,Model 500,Interference - Electronic,(1988),https://www.youtube.com/results?search_query=Model%20500-Interference%20-%20Electronic
933,Acidcore,AFX,Analog Bubblebath - Volume 2,(1991),https://www.youtube.com/results?search_query=AFX-Analog%20Bubblebath%20-%20Volume%202
934,Ambient Techno,Carl Craig,Elements,(1989-1990),https://www.youtube.com/results?search_query=Carl%20Craig-Elements
935,Industrial Techno,Various,Evidence - Downwards,(1993-1997),https://www.youtube.com/results?search_query=Various-Evidence%20-%20Downwards
936,Dub Techno,Basic Channel,BCD,(1995),https://www.youtube.com/results?search_query=Basic%20Channel-BCD
937,Minimal Techno,Basic Channel,BCD_2,(2008),https://www.youtube.com/results?search_query=Basic%20Channel-BCD_2
938,Freetekno,Spiral Tribe,Berlin,(1994),https://www.youtube.com/results?search_query=Spiral%20Tribe-Berlin
939,Wonky Techno,Cristian Vogel,Absolute Time,(1995),https://www.youtube.com/results?search_query=Cristian%20Vogel-Absolute%20Time
940,Hardcore [EDM],Various,Industrial Fucking Strength,(1995),https://www.youtube.com/results?search_query=Various-Industrial%20Fucking%20Strength
941,Gabber,Various,Fucking Hardcore,(1993),https://www.youtube.com/results?search_query=Various-Fucking%20Hardcore
942,Speedcore,Various,Braindead,(1994),https://www.youtube.com/results?search_query=Various-Braindead
943,J_core,Sharpnel vs Project Gabbangelion,Sharpnel vs Project Gabbangelion,(1998),https://www.youtube.com/results?search_query=Sharpnel%20vs%20Project%20Gabbangelion-Sharpnel%20vs%20Project%20Gabbangelion
944,Frenchcore,Micropoint,Neurophonie,(1999),https://www.youtube.com/results?search_query=Micropoint-Neurophonie
945,IDM,Various,Artificial Intelligence,(1992),https://www.youtube.com/results?search_query=Various-Artificial%20Intelligence
946,IDM,Mouse on Mars,Autoditacker,(1997),https://www.youtube.com/results?search_query=Mouse%20on%20Mars-Autoditacker
947,IDM,Autechre,Confield,(2001),https://www.youtube.com/results?search_query=Autechre-Confield
948,Drill and Bass,Aphex Twin,Richard D. James Album,(1996),https://www.youtube.com/results?search_query=Aphex%20Twin-Richard%20D.%20James%20Album
949,Flashcore,Richard Devine,Richard Coleman Devine,(1998),https://www.youtube.com/results?search_query=Richard%20Devine-Richard%20Coleman%20Devine
950,Trance,The KLF,What Time Is Love,(1988),https://www.youtube.com/results?search_query=The%20KLF-What%20Time%20Is%20Love
951,Acid Trance,Resistance D,Cosmic Love,(1991),https://www.youtube.com/results?search_query=Resistance%20D-Cosmic%20Love
952,Psytrance,Hallucinogen,Twisted,(1995),https://www.youtube.com/results?search_query=Hallucinogen-Twisted
953,Hard Trance,Jones & Stephenson,The First Rebirth - The Life of Flow,(1993),https://www.youtube.com/results?search_query=Jones%20%26amp%3B%20Stephenson-The%20First%20Rebirth%20-%20The%20Life%20of%20Flow
954,Progressive Trance,BT,Ima,(1995),https://www.youtube.com/results?search_query=BT-Ima
955,Vocal Trance,Grace,Not Over Yet,(1995),https://www.youtube.com/results?search_query=Grace-Not%20Over%20Yet
956,Uplifting Trance,Carlos,The Silmarillia,(1997),https://www.youtube.com/results?search_query=Carlos-The%20Silmarillia
957,Ambient Trance,Orbital,Halcyon,(1992),https://www.youtube.com/results?search_query=Orbital-Halcyon
958,Dream Trance,Opus III,Mind Fruit,(1992),https://www.youtube.com/results?search_query=Opus%20III-Mind%20Fruit
959,Ibiza Trance,Energy 52,Cafe' del Mar,(1993),https://www.youtube.com/results?search_query=Energy%2052-Cafe%26%23x27%3B%20del%20Mar
960,Breakbeat Hardcore,Various,Shut Up And Dance,(1989-1992),https://www.youtube.com/results?search_query=Various-Shut%20Up%20And%20Dance
961,Happy Hardcore,Slipmatt,SMD 1-5+,(1993-1996),https://www.youtube.com/results?search_query=Slipmatt-SMD%201-5%2B
962,Big Beat,The Prodigy,Music for the Jilted Generation,(1994),https://www.youtube.com/results?search_query=The%20Prodigy-Music%20for%20the%20Jilted%20Generation
963,Digital Hardcore,Atari Teenage Riot,Atari Teenage Riot,(1992-2000),https://www.youtube.com/results?search_query=Atari%20Teenage%20Riot-Atari%20Teenage%20Riot
964,Breakcore,Alec Empire,The Destroyer,(1996),https://www.youtube.com/results?search_query=Alec%20Empire-The%20Destroyer
965,Jungle,Metalheads,Terminator,(1992),https://www.youtube.com/results?search_query=Metalheads-Terminator
966,Ragga Jungle,Various,Jungle Hits - Volume 1 - 100% Jungle,(1994),https://www.youtube.com/results?search_query=Various-Jungle%20Hits%20-%20Volume%201%20-%20100%25%20Jungle
967,Drum and Bass,Meat Beat Manifesto,Helter Skelter - Radio Babylon,(1990),https://www.youtube.com/results?search_query=Meat%20Beat%20Manifesto-Helter%20Skelter%20-%20Radio%20Babylon
968,Drum and Bass,Various,Metalheadz Presents Platinum Breakz,(1996),https://www.youtube.com/results?search_query=Various-Metalheadz%20Presents%20Platinum%20Breakz
969,Atmospheric Drum and Bass,L.T.J. Bukem,Demon's Theme - A Couple of Beats,(1992),https://www.youtube.com/results?search_query=L.T.J.%20Bukem-Demon%26%23x27%3Bs%20Theme%20-%20A%20Couple%20of%20Beats
970,Hardstep,Grooverider,Hardstep Selection - Volume 1,(1994),https://www.youtube.com/results?search_query=Grooverider-Hardstep%20Selection%20-%20Volume%201
